# u |D(u)|
2.402712669541846147e+00 2.733506231061362882e-03
2.402950184386523969e+00 2.264713121400342265e-03
2.403187699231201790e+00 1.427594581514080073e-03
2.403425214075879612e+00 4.001462120121991248e-04
2.403662728920557434e+00 6.226848529064402202e-04
2.403900243765235256e+00 1.459371343516430251e-03
2.404137758609913078e+00 1.978908799902812966e-03
2.404375273454590900e+00 2.114130749100033829e-03
2.404612788299268722e+00 1.869142356239457707e-03
2.404850303143946544e+00 1.312842654604493052e-03
2.405087817988624366e+00 5.625513691713230702e-04
2.405325332833302188e+00 2.428783341885779078e-04
2.405562847677980010e+00 9.554543189522732337e-04
2.405800362522657831e+00 1.462887979817280217e-03
2.406037877367335653e+00 1.689363940732369106e-03
2.406275392212013031e+00 1.612188570059142761e-03
2.406512907056690853e+00 1.261512240207285709e-03
2.406750421901368675e+00 7.122222902549900586e-04
2.406987936746046497e+00 7.498514383961742353e-05
2.407225451590724319e+00 5.580136837731311051e-04
2.407462966435402141e+00 1.056437486237477713e-03
2.407700481280079963e+00 1.351104755691600332e-03
2.407937996124757785e+00 1.401332525345730384e-03
2.408175510969435607e+00 1.209904894498541571e-03
2.408413025814113428e+00 8.203945155137626517e-04
2.408650540658791250e+00 3.086477770580859010e-04
2.408888055503469072e+00 2.402112762302753015e-04
2.409125570348146894e+00 7.196377156695838925e-04
2.409363085192824716e+00 1.058855892112569403e-03
2.409600600037502538e+00 1.204702988652228864e-03
2.409838114882179916e+00 1.139999202664767610e-03
2.410075629726857738e+00 8.839265339022454870e-04
2.410313144571535560e+00 4.875276696170253174e-04
2.410550659416213382e+00 4.351563525992421951e-05
2.410788174260891203e+00 4.333901054835582719e-04
2.411025689105569025e+00 7.957833501583899075e-04
2.411263203950246847e+00 1.011212244370862786e-03
2.411500718794924669e+00 1.047851862942647712e-03
2.411738233639602491e+00 9.055249057452068083e-04
2.411975748484280313e+00 6.144566865994273647e-04
2.412213263328958135e+00 2.303236586350536927e-04
2.412450778173635957e+00 1.900609225931257904e-04
2.412688293018313779e+00 5.556808626048526925e-04
2.412925807862991601e+00 8.183621869810415398e-04
2.413163322707669423e+00 9.347939603056796545e-04
2.413400837552346800e+00 8.894799354276841912e-04
2.413638352397024622e+00 6.949258226659548810e-04
2.413875867241702444e+00 3.889134763075974841e-04
2.414113382086380266e+00 4.686764997420661528e-05
2.414350896931058088e+00 3.374809906664686461e-04
2.414588411775735910e+00 6.275399414403186977e-04
2.414825926620413732e+00 8.044473973974648881e-04
2.415063441465091554e+00 8.406768322646732475e-04
2.415300956309769376e+00 7.337701027910485847e-04
2.415538471154447198e+00 5.057756310333888202e-04
2.415775985999125020e+00 2.002479314575746950e-04
2.416013500843802841e+00 1.441053972685111411e-04
2.416251015688480663e+00 4.420097154030514582e-04
2.416488530533158485e+00 6.615422741649076713e-04
2.416726045377836307e+00 7.643589476277167774e-04
2.416963560222513685e+00 7.355887677747387698e-04
2.417201075067191507e+00 5.832769212562982208e-04
2.417438589911869329e+00 3.366911474305997031e-04
2.417676104756547151e+00 5.527135578087521289e-05
2.417913619601224973e+00 2.661448806560446755e-04
2.418151134445902795e+00 5.113605279733400523e-04
2.418388649290580616e+00 6.660434739005839828e-04
2.418626164135258438e+00 7.050584988547505287e-04
2.418863678979936260e+00 6.242057608838151193e-04
2.419101193824614082e+00 4.399698343265130577e-04
2.419338708669291904e+00 1.876466592847066605e-04
2.419576223513969726e+00 1.073492194715688534e-04
2.419813738358647548e+00 3.594659809292991611e-04
2.420051253203325370e+00 5.514479297891977227e-04
2.420288768048003192e+00 6.470873454639412738e-04
2.420526282892680570e+00 6.317100900681679385e-04
2.420763797737358392e+00 5.101442010265729108e-04
2.421001312582036213e+00 3.056675970590705589e-04
2.421238827426714035e+00 6.590466634668376133e-05
2.421476342271391857e+00 2.118534613602443800e-04
2.421713857116069679e+00 4.264127333896458160e-04
2.421951371960747501e+00 5.668542012602536791e-04
2.422188886805425323e+00 6.093944891151528665e-04
2.422426401650103145e+00 5.484493281380042971e-04
2.422663916494780967e+00 3.964341570401837874e-04
2.422901431339458789e+00 1.825674939717050272e-04
2.423138946184136611e+00 7.920695227234317412e-05
2.423376461028814433e+00 2.968851483587837416e-04
2.423613975873492254e+00 4.697773509522448570e-04
2.423851490718170076e+00 5.613481670906149239e-04
2.424089005562847454e+00 5.568943528575576781e-04
2.424326520407525276e+00 4.587848239955203658e-04
2.424564035252203098e+00 2.858095794154816727e-04
2.424801550096880920e+00 7.703147503036392304e-05
2.425039064941558742e+00 1.693978231051796411e-04
2.425276579786236564e+00 3.614599462085613286e-04
2.425514094630914386e+00 4.921091875036857693e-04
2.425751609475592208e+00 5.382072752726500169e-04
2.425989124320270030e+00 4.930203153529954998e-04
2.426226639164947851e+00 3.658263063342034774e-04
2.426464154009625673e+00 1.811390669912383504e-04
2.426701668854303495e+00 5.918253322416973085e-05
2.426939183698981317e+00 2.477266025092634888e-04
2.427176698543659139e+00 4.065903074398563642e-04
2.427414213388336961e+00 4.957789760147588093e-04
2.427651728233014339e+00 5.004078939434814357e-04
2.427889243077692161e+00 4.208782922067832023e-04
2.428126757922369983e+00 2.724587924008534286e-04
2.428364272767047805e+00 8.781826847747266709e-05
2.428601787611725626e+00 1.354568882582213969e-04
2.428839302456403448e+00 3.100108806548718837e-04
2.429076817301081270e+00 4.335792678110853915e-04
2.429314332145759092e+00 4.830639281100880707e-04
2.429551846990436914e+00 4.507355974173957863e-04
2.429789361835114736e+00 3.433524489872701079e-04
2.430026876679792558e+00 1.816521657841425462e-04
2.430264391524470380e+00 4.779638733963959820e-05
2.430501906369148202e+00 2.079884396727923026e-04
2.430739421213826024e+00 3.560581584599398566e-04
2.430976936058503846e+00 4.438621925062326344e-04
2.431214450903181223e+00 4.562036222524585671e-04
2.431451965747859045e+00 3.918487828129140794e-04
2.431689480592536867e+00 2.632034272884364520e-04
2.431926995437214689e+00 9.798953702144306134e-05
2.432164510281892511e+00 1.079520499056143353e-04
2.432402025126570333e+00 2.680806641760574358e-04
2.432639539971248155e+00 3.863305512936766667e-04
2.432877054815925977e+00 4.389890857125131854e-04
2.433114569660603799e+00 4.174301975947211770e-04
2.433352084505281621e+00 3.263204938715735803e-04
2.433589599349959443e+00 1.832813088712503086e-04
2.433827114194637264e+00 4.543273989155902602e-05
2.434064629039315086e+00 1.751160410530304228e-04
2.434302143883992908e+00 3.145469920316326423e-04
2.434539658728670730e+00 4.015979241836346880e-04
2.434777173573348108e+00 4.206218282730708269e-04
2.435014688418025930e+00 3.689819796025244742e-04
2.435252203262703752e+00 2.566892848649998020e-04
2.435489718107381574e+00 1.075163570836236209e-04
2.435727232952059396e+00 8.565776779764700444e-05
2.435964747796737218e+00 2.330970483494591557e-04
2.436202262641415039e+00 3.472287415488350764e-04
2.436439777486092861e+00 4.028610599736021656e-04
2.436677292330770683e+00 3.905280181621506694e-04
2.436914807175448505e+00 3.131114977416779837e-04
2.437152322020126327e+00 1.856019196614721667e-04
2.437389836864804149e+00 5.005424607677002322e-05
2.437627351709481971e+00 1.474246801825339435e-04
2.437864866554159793e+00 2.796762407799491712e-04
2.438102381398837615e+00 3.663967435327488862e-04
2.438339896243514993e+00 3.913202512427390299e-04
2.438577411088192815e+00 3.505706301046760905e-04
2.438814925932870636e+00 2.521072203312867480e-04
2.439052440777548458e+00 1.164640987143281088e-04
2.439289955622226280e+00 6.802815607524459972e-05
2.439527470466904102e+00 2.033304388368373044e-04
2.439764985311581924e+00 3.141876457256738376e-04
2.440002500156259746e+00 3.726228342421586686e-04
2.440240015000937568e+00 3.683524030741552836e-04
2.440477529845615390e+00 3.026983882299782297e-04
2.440715044690293212e+00 1.883866467970689697e-04
2.440952559534971034e+00 5.833013925152481327e-05
2.441190074379648856e+00 1.237852874412616376e-04
2.441427589224326677e+00 2.498218274905131828e-04
2.441665104069004499e+00 3.365080661837192150e-04
2.441902618913681877e+00 3.667309186258169693e-04
2.442140133758359699e+00 3.354896905276136179e-04
2.442377648603037521e+00 2.489498077308968074e-04
2.442615163447715343e+00 1.249279651755747086e-04
2.442852678292393165e+00 5.515619975290915147e-05
2.443090193137070987e+00 1.775795128936642547e-04
2.443327707981748809e+00 2.857641706030677347e-04
2.443565222826426631e+00 3.468635375480803645e-04
2.443802737671104452e+00 3.497661648137261417e-04
2.444040252515782274e+00 2.944012347551667108e-04
2.444277767360460096e+00 1.915117240824374854e-04
2.444515282205137918e+00 6.802855565266616514e-05
2.444752797049815740e+00 1.034532217839564076e-04
2.444990311894493562e+00 2.238377946747458803e-04
2.445227826739171384e+00 3.107049821521411085e-04
2.445465341583848762e+00 3.457646495206066566e-04
2.445702856428526584e+00 3.229692228615724486e-04
2.445940371273204406e+00 2.468866818150710165e-04
2.446177886117882228e+00 1.330073392258658311e-04
2.446415400962560049e+00 4.764203515398591891e-05
2.446652915807237871e+00 1.549897533735253915e-04
2.446890430651915693e+00 2.609271361033710227e-04
2.447127945496593515e+00 3.245824837921138634e-04
2.447365460341271337e+00 3.339712986009228690e-04
2.447602975185949159e+00 2.877542443967912532e-04
2.447840490030626981e+00 1.949108970424358724e-04
2.448078004875304803e+00 7.812641333140789529e-05
2.448315519719982625e+00 8.598419609553229067e-05
2.448553034564660447e+00 2.008924571254260948e-04
2.448790549409338269e+00 2.881008427596765619e-04
2.449028064254015646e+00 3.276409772524113998e-04
2.449265579098693468e+00 3.124656728305217636e-04
2.449503093943371290e+00 2.456966301214106706e-04
2.449740608788049112e+00 1.407964731043692913e-04
2.449978123632726934e+00 4.590253000966434618e-05
2.450215638477404756e+00 1.349455987677353479e-04
2.450453153322082578e+00 2.389188462428431798e-04
2.450690668166760400e+00 3.050492740709947396e-04
2.450928183011438222e+00 3.203915819926864681e-04
2.451165697856116044e+00 2.824294464403675326e-04
2.451403212700793866e+00 1.985515093208376652e-04
2.451640727545471687e+00 8.822335086866746594e-05
2.451878242390149509e+00 7.121399839860818306e-05
2.452115757234827331e+00 1.803680075289190894e-04
2.452353272079505153e+00 2.680375934872438826e-04
2.452590786924182531e+00 3.117855695974497431e-04
2.452828301768860353e+00 3.035852964867643807e-04
2.453065816613538175e+00 2.452286941567409354e-04
2.453303331458215997e+00 1.483819663530006321e-04
2.453540846302893819e+00 4.918842439467499891e-05
2.453778361147571641e+00 1.170064813945111923e-04
2.454015875992249462e+00 2.191688009065690106e-04
2.454253390836927284e+00 2.877172697237590578e-04
2.454490905681605106e+00 3.086006992082383662e-04
2.454728420526282928e+00 2.781908953690484802e-04
2.454965935370960750e+00 2.024215779243159798e-04
2.455203450215638572e+00 9.818950312404872108e-05
2.455440965060316394e+00 5.928995716626298478e-05
2.455678479904994216e+00 1.617970830226339704e-04
2.455915994749672038e+00 2.500151279263588210e-04
2.456153509594349416e+00 2.977658660889164247e-04
2.456391024439027237e+00 2.960367309957025639e-04
2.456628539283705059e+00 2.453789551640188772e-04
2.456866054128382881e+00 1.558430030140915722e-04
2.457103568973060703e+00 5.584330181242798933e-05
2.457341083817738525e+00 1.008721290596273167e-04
2.457578598662416347e+00 2.012380509373250909e-04
2.457816113507094169e+00 2.721681042827197618e-04
2.458053628351771991e+00 2.982765876585715325e-04
2.458291143196449813e+00 2.748661461411065613e-04
2.458528658041127635e+00 2.065226197881906312e-04
2.458766172885805457e+00 1.080106018175307371e-04
2.459003687730483279e+00 5.070984276241944662e-05
2.459241202575161100e+00 1.448219749672531185e-04
2.459478717419838922e+00 2.336450883848342991e-04
2.459716232264516300e+00 2.852493034660891235e-04
2.459953747109194122e+00 2.896006013368996462e-04
2.460191261953871944e+00 2.460762208958536582e-04
2.460428776798549766e+00 1.632526490508357160e-04
2.460666291643227588e+00 6.439691457185390286e-05
2.460903806487905410e+00 8.637146616169883188e-05
2.461141321332583232e+00 1.847822840956157462e-04
2.461378836177261054e+00 2.580749637292725556e-04
2.461616351021938875e+00 2.891715148809657844e-04
2.461853865866616697e+00 2.723279370602072575e-04
2.462091380711294519e+00 2.108656419531207285e-04
2.462328895555972341e+00 1.177227049728184254e-04
2.462566410400650163e+00 4.619515399281835523e-05
2.462803925245327985e+00 1.291686073509649383e-04
2.463041440090005807e+00 2.186197632625610122e-04
2.463278954934683185e+00 2.739753924983999705e-04
2.463516469779361007e+00 2.841094810562554856e-04
2.463753984624038829e+00 2.472729886674690600e-04
2.463991499468716651e+00 1.706795082566766784e-04
2.464229014313394472e+00 7.396447119634436530e-05
2.464466529158072294e+00 7.347607108361594848e-05
2.464704044002750116e+00 1.695267887887941043e-04
2.464941558847427938e+00 2.451776005606649605e-04
2.465179073692105760e+00 2.810919299115824388e-04
2.465416588536783582e+00 2.704821417602139223e-04
2.465654103381461404e+00 2.154689618718798794e-04
2.465891618226139226e+00 1.273843404268350764e-04
2.466129133070817048e+00 4.616064684325891978e-05
2.466366647915494870e+00 1.146311508757929187e-04
2.466604162760172692e+00 2.046906002902439928e-04
2.466841677604850069e+00 2.637365635564114272e-04
2.467079192449527891e+00 2.794343667463050455e-04
2.467316707294205713e+00 2.489396674329496162e-04
2.467554222138883535e+00 1.781894670734649854e-04
2.467791736983561357e+00 8.409997875558329020e-05
2.468029251828239179e+00 6.234375920440146310e-05
2.468266766672917001e+00 1.552492481790987899e-04
2.468504281517594823e+00 2.332648972507169838e-04
2.468741796362272645e+00 2.738845799102728601e-04
2.468979311206950467e+00 2.692597116252852746e-04
2.469216826051628288e+00 2.203571503932164532e-04
2.469454340896306110e+00 1.370646082909212423e-04
2.469691855740983932e+00 5.015281457957327863e-05
2.469929370585661754e+00 1.010657258896310732e-04
2.470166885430339576e+00 1.916530143855002674e-04
2.470404400275016954e+00 2.543647188714126799e-04
2.470641915119694776e+00 2.754753823940733976e-04
2.470879429964372598e+00 2.510609006060038882e-04
2.471116944809050420e+00 1.858474521302083790e-04
2.471354459653728242e+00 9.460426559837227924e-05
2.471591974498406064e+00 5.339117273449890249e-05
2.471829489343083885e+00 1.417679641324575725e-04
2.472067004187761707e+00 2.221624077622116693e-04
2.472304519032439529e+00 2.674267567466257281e-04
2.472542033877117351e+00 2.686112504065312650e-04
2.472779548721795173e+00 2.255607190830610288e-04
2.473017063566472995e+00 1.468384296969735519e-04
2.473254578411150817e+00 5.710290096441305029e-05
2.473492093255828639e+00 8.839407743620713968e-05
2.473729608100506461e+00 1.793354202623650864e-04
2.473967122945183839e+00 2.457215901409986916e-04
2.474204637789861660e+00 2.721553159918670573e-04
2.474442152634539482e+00 2.536333103596898411e-04
2.474679667479217304e+00 1.937192123322009954e-04
2.474917182323895126e+00 1.054085983120021198e-04
2.475154697168572948e+00 4.733919843313374353e-05
2.475392212013250770e+00 1.289341654387268006e-04
2.475629726857928592e+00 2.117232488586544737e-04
2.475867241702606414e+00 2.616193376233554783e-04
2.476104756547284236e+00 2.685033930569086496e-04
2.476342271391962058e+00 2.311163553390437129e-04
2.476579786236639880e+00 1.567851978063897547e-04
2.476817301081317702e+00 6.600649833248721857e-05
2.477054815925995523e+00 7.662129964295372989e-05
2.477292330770673345e+00 1.675911736229295120e-04
2.477529845615350723e+00 2.376916868658015386e-04
2.477767360460028545e+00 2.694151142593589811e-04
2.478004875304706367e+00 2.566642645788681266e-04
